longitude,latitude,hour,cloud_cover,elevation,humidity,pressure,temperature,wind_dir,wind_speed
4,7,35,53.0,101.0,55.0,1000.9,28.6,182.0,13.0
5,7,35,42.0,106.0,55.0,1000.6,29.3,167.0,11.4
6,7,35,42.0,104.0,55.0,1000.6,29.3,167.0,11.4
7,7,35,42.0,92.0,55.0,1000.6,29.4,167.0,11.4
8,7,35,42.0,109.0,55.0,1000.6,29.3,167.0,11.4
9,7,35,37.0,111.0,56.0,1000.6,29.5,157.0,11.0
10,7,35,37.0,119.0,56.0,1000.6,29.5,157.0,11.0
11,7,35,37.0,110.0,56.0,1000.6,29.6,157.0,11.0
12,7,35,37.0,115.0,56.0,1000.6,29.5,157.0,11.0
13,7,35,26.0,115.0,55.0,1000.5,29.9,153.0,9.7
14,7,35,26.0,116.0,55.0,1000.5,29.9,153.0,9.7
15,7,35,26.0,129.0,55.0,1000.5,29.8,153.0,9.7
16,7,35,26.0,121.0,55.0,1000.5,29.9,153.0,9.7
17,7,35,7.0,100.0,54.0,1000.5,30.5,144.0,11.1
18,7,35,7.0,104.0,54.0,1000.5,30.4,144.0,11.1
19,7,35,7.0,88.0,54.0,1000.5,30.5,144.0,11.1
20,7,35,7.0,105.0,54.0,1000.5,30.4,144.0,11.1
21,7,35,20.0,132.0,55.0,1000.8,29.8,139.0,13.8
22,7,35,20.0,135.0,55.0,1000.8,29.8,139.0,13.8
23,7,35,20.0,110.0,55.0,1000.8,29.9,139.0,13.8
24,7,35,20.0,147.0,55.0,1000.8,29.7,139.0,13.8
25,7,35,38.0,122.0,55.0,1001.3,28.9,140.0,18.4
26,7,35,38.0,123.0,55.0,1001.3,28.9,140.0,18.4
27,7,35,38.0,113.0,55.0,1001.3,28.9,140.0,18.4
28,7,35,38.0,93.0,55.0,1001.3,29.1,140.0,18.4
29,7,35,41.0,98.0,58.0,1001.9,27.8,144.0,22.7
0,8,35,70.0,84.0,53.0,1001.2,28.2,181.0,15.8
1,8,35,53.0,78.0,55.0,1000.9,28.8,182.0,13.0
2,8,35,53.0,80.0,55.0,1000.9,28.8,182.0,13.0
3,8,35,53.0,90.0,55.0,1000.9,28.7,182.0,13.0
4,8,35,53.0,74.0,55.0,1000.9,28.8,182.0,13.0
5,8,35,42.0,74.0,55.0,1000.6,29.5,167.0,11.4
6,8,35,42.0,74.0,55.0,1000.6,29.5,167.0,11.4
7,8,35,42.0,78.0,55.0,1000.6,29.5,167.0,11.4
8,8,35,42.0,93.0,55.0,1000.6,29.4,167.0,11.4
9,8,35,37.0,103.0,56.0,1000.6,29.6,157.0,11.0
10,8,35,37.0,102.0,56.0,1000.6,29.6,157.0,11.0
11,8,35,37.0,103.0,56.0,1000.6,29.6,157.0,11.0
12,8,35,37.0,103.0,56.0,1000.6,29.6,157.0,11.0
13,8,35,26.0,105.0,55.0,1000.5,30.0,153.0,9.7
14,8,35,26.0,116.0,55.0,1000.5,29.9,153.0,9.7
15,8,35,26.0,119.0,55.0,1000.5,29.9,153.0,9.7
16,8,35,26.0,93.0,55.0,1000.5,30.1,153.0,9.7
17,8,35,7.0,91.0,54.0,1000.5,30.5,144.0,11.1
18,8,35,7.0,83.0,54.0,1000.5,30.6,144.0,11.1
19,8,35,7.0,107.0,53.0,1000.5,30.4,144.0,11.1
20,8,35,7.0,102.0,54.0,1000.5,30.5,144.0,11.1
21,8,35,20.0,118.0,55.0,1000.8,29.9,139.0,13.8
22,8,35,20.0,140.0,55.0,1000.8,29.7,139.0,13.8
23,8,35,20.0,145.0,55.0,1000.8,29.7,139.0,13.8
24,8,35,20.0,138.0,55.0,1000.8,29.8,139.0,13.8
25,8,35,38.0,119.0,55.0,1001.3,28.9,140.0,18.4
26,8,35,38.0,108.0,55.0,1001.3,29.0,140.0,18.4
27,8,35,38.0,125.0,55.0,1001.3,28.8,140.0,18.4
28,8,35,38.0,107.0,55.0,1001.3,29.0,140.0,18.4
29,8,35,41.0,94.0,58.0,1001.9,27.9,144.0,22.7
0,9,35,62.0,101.0,60.0,1001.2,27.4,196.0,13.5
1,9,35,62.0,81.0,60.0,1001.2,27.5,196.0,13.5
2,9,35,62.0,91.0,60.0,1001.2,27.4,196.0,13.5
3,9,35,51.0,79.0,54.0,1000.7,29.0,184.0,11.5
4,9,35,51.0,86.0,54.0,1000.7,29.0,184.0,11.5
5,9,35,51.0,70.0,54.0,1000.7,29.1,184.0,11.5
6,9,35,51.0,80.0,54.0,1000.7,29.0,184.0,11.5
7,9,35,38.0,74.0,55.0,1000.5,29.7,165.0,10.8
8,9,35,38.0,88.0,55.0,1000.5,29.6,165.0,10.8
9,9,35,38.0,94.0,55.0,1000.5,29.6,165.0,10.8
10,9,35,38.0,102.0,55.0,1000.5,29.5,165.0,10.8
11,9,35,32.0,94.0,54.0,1000.5,30.0,158.0,9.7
12,9,35,32.0,91.0,54.0,1000.5,30.0,158.0,9.7
13,9,35,32.0,89.0,54.0,1000.5,30.0,158.0,9.7
14,9,35,32.0,102.0,54.0,1000.5,30.0,158.0,9.7
15,9,35,14.0,99.0,52.0,1000.4,30.4,149.0,10.5
16,9,35,14.0,91.0,52.0,1000.4,30.5,149.0,10.5
17,9,35,14.0,82.0,52.0,1000.4,30.5,149.0,10.5
18,9,35,14.0,105.0,52.0,1000.4,30.4,149.0,10.5
19,9,35,33.0,106.0,53.0,1000.7,30.0,139.0,13.3
20,9,35,33.0,95.0,53.0,1000.7,30.1,139.0,13.3
21,9,35,33.0,109.0,53.0,1000.7,30.0,139.0,13.3
22,9,35,33.0,117.0,53.0,1000.7,30.0,139.0,13.3
23,9,35,49.0,113.0,56.0,1001.2,28.8,137.0,17.6
24,9,35,49.0,131.0,56.0,1001.2,28.7,137.0,17.6
25,9,35,49.0,113.0,56.0,1001.2,28.8,137.0,17.6
26,9,35,49.0,110.0,56.0,1001.2,28.8,137.0,17.6
27,9,35,46.0,114.0,61.0,1001.8,27.4,138.0,22.2
28,9,35,46.0,101.0,61.0,1001.8,27.5,138.0,22.2
29,9,35,46.0,100.0,61.0,1001.8,27.5,138.0,22.2
0,10,35,58.0,112.0,61.0,1001.4,26.7,208.0,12.2
1,10,35,44.0,150.0,55.0,1000.9,28.0,207.0,11.3
2,10,35,44.0,115.0,55.0,1000.9,28.3,207.0,11.3
3,10,35,44.0,102.0,55.0,1000.9,28.3,207.0,11.3
4,10,35,44.0,96.0,55.0,1000.9,28.4,207.0,11.3
5,10,35,39.0,82.0,53.0,1000.5,29.8,178.0,10.8
6,10,35,39.0,90.0,53.0,1000.5,29.7,178.0,10.8
7,10,35,39.0,65.0,53.0,1000.5,29.9,178.0,10.8
8,10,35,39.0,74.0,53.0,1000.5,29.8,178.0,10.8
9,10,35,35.0,90.0,54.0,1000.4,29.9,163.0,9.8
10,10,35,35.0,77.0,54.0,1000.4,29.9,163.0,9.8
11,10,35,35.0,94.0,54.0,1000.4,29.8,163.0,9.8
12,10,35,35.0,95.0,54.0,1000.4,29.8,163.0,9.8
13,10,35,25.0,117.0,52.0,1000.4,30.2,156.0,9.8
14,10,35,25.0,95.0,52.0,1000.4,30.4,156.0,9.8
15,10,35,25.0,86.0,52.0,1000.4,30.4,156.0,9.8
16,10,35,25.0,84.0,52.0,1000.4,30.5,156.0,9.8
17,10,35,20.0,83.0,52.0,1000.6,30.4,143.0,12.6
18,10,35,20.0,80.0,52.0,1000.6,30.4,143.0,12.6
19,10,35,20.0,78.0,52.0,1000.6,30.4,143.0,12.6
20,10,35,20.0,88.0,52.0,1000.6,30.3,143.0,12.6
21,10,35,37.0,105.0,55.0,1001.1,29.0,137.0,16.3
22,10,35,37.0,108.0,55.0,1001.1,29.0,137.0,16.3
23,10,35,37.0,112.0,55.0,1001.1,29.0,137.0,16.3
24,10,35,37.0,105.0,55.0,1001.1,29.0,137.0,16.3
25,10,35,44.0,114.0,61.0,1001.7,27.5,135.0,20.4
26,10,35,44.0,119.0,61.0,1001.7,27.4,135.0,20.4
27,10,35,44.0,116.0,61.0,1001.7,27.5,135.0,20.4
28,10,35,44.0,106.0,61.0,1001.7,27.5,135.0,20.4
29,10,35,47.0,107.0,61.0,1002.3,26.6,132.0,22.4
0,11,35,58.0,128.0,61.0,1001.4,26.6,208.0,12.2
1,11,35,44.0,155.0,55.0,1000.9,28.0,207.0,11.3
2,11,35,44.0,144.0,55.0,1000.9,28.1,207.0,11.3
3,11,35,44.0,96.0,55.0,1000.9,28.4,207.0,11.3
4,11,35,44.0,88.0,55.0,1000.9,28.4,207.0,11.3
5,11,35,39.0,79.0,53.0,1000.5,29.8,178.0,10.8
6,11,35,39.0,85.0,53.0,1000.5,29.8,178.0,10.8
7,11,35,39.0,89.0,53.0,1000.5,29.7,178.0,10.8
8,11,35,39.0,65.0,53.0,1000.5,29.9,178.0,10.8
9,11,35,35.0,71.0,54.0,1000.4,30.0,163.0,9.8
10,11,35,35.0,73.0,54.0,1000.4,30.0,163.0,9.8
11,11,35,35.0,75.0,54.0,1000.4,30.0,163.0,9.8
12,11,35,35.0,80.0,54.0,1000.4,29.9,163.0,9.8
13,11,35,25.0,90.0,52.0,1000.4,30.4,156.0,9.8
14,11,35,25.0,80.0,52.0,1000.4,30.5,156.0,9.8
15,11,35,25.0,75.0,52.0,1000.4,30.5,156.0,9.8
16,11,35,25.0,111.0,52.0,1000.4,30.3,156.0,9.8
17,11,35,20.0,77.0,52.0,1000.6,30.4,143.0,12.6
18,11,35,20.0,79.0,52.0,1000.6,30.4,143.0,12.6
19,11,35,20.0,77.0,52.0,1000.6,30.4,143.0,12.6
20,11,35,20.0,87.0,52.0,1000.6,30.3,143.0,12.6
21,11,35,37.0,91.0,55.0,1001.1,29.1,137.0,16.3
22,11,35,37.0,116.0,55.0,1001.1,28.9,137.0,16.3
23,11,35,37.0,113.0,55.0,1001.1,28.9,137.0,16.3
24,11,35,37.0,114.0,55.0,1001.1,28.9,137.0,16.3
25,11,35,44.0,103.0,61.0,1001.7,27.5,135.0,20.4
26,11,35,44.0,109.0,61.0,1001.7,27.5,135.0,20.4
27,11,35,44.0,105.0,61.0,1001.7,27.5,135.0,20.4
28,11,35,44.0,110.0,61.0,1001.7,27.5,135.0,20.4
29,11,35,47.0,116.0,61.0,1002.3,26.5,132.0,22.4
0,12,35,43.0,103.0,57.0,1001.0,28.0,225.0,10.2
1,12,35,43.0,114.0,57.0,1001.0,27.9,225.0,10.2
2,12,35,43.0,94.0,57.0,1001.0,28.0,225.0,10.2
3,12,35,40.0,94.0,52.0,1000.6,29.6,195.0,9.7
4,12,35,40.0,88.0,52.0,1000.6,29.6,195.0,9.7
5,12,35,40.0,84.0,52.0,1000.6,29.6,195.0,9.7
6,12,35,40.0,97.0,52.0,1000.6,29.5,195.0,9.7
7,12,35,36.0,95.0,53.0,1000.4,29.8,169.0,9.5
8,12,35,36.0,80.0,53.0,1000.4,29.9,169.0,9.5
9,12,35,36.0,75.0,53.0,1000.4,30.0,169.0,9.5
10,12,35,36.0,72.0,53.0,1000.4,30.0,169.0,9.5
11,12,35,31.0,71.0,53.0,1000.4,30.2,162.0,9.4
12,12,35,31.0,85.0,53.0,1000.4,30.1,162.0,9.4
13,12,35,31.0,86.0,53.0,1000.4,30.1,162.0,9.4
14,12,35,31.0,79.0,53.0,1000.4,30.2,162.0,9.4
15,12,35,33.0,79.0,51.0,1000.4,30.6,149.0,11.3
16,12,35,33.0,87.0,51.0,1000.4,30.6,149.0,11.3
17,12,35,33.0,105.0,51.0,1000.4,30.4,149.0,11.3
18,12,35,33.0,76.0,51.0,1000.4,30.6,149.0,11.3
19,12,35,38.0,78.0,53.0,1000.9,29.7,136.0,15.0
20,12,35,38.0,83.0,53.0,1000.9,29.7,136.0,15.0
21,12,35,38.0,94.0,53.0,1000.9,29.6,136.0,15.0
22,12,35,38.0,119.0,53.0,1000.9,29.5,136.0,15.0
23,12,35,38.0,116.0,59.0,1001.5,27.9,133.0,17.8
24,12,35,38.0,116.0,59.0,1001.5,27.9,133.0,17.8
25,12,35,38.0,97.0,59.0,1001.5,28.0,133.0,17.8
26,12,35,38.0,102.0,59.0,1001.5,28.0,133.0,17.8
27,12,35,37.0,112.0,60.0,1002.0,27.2,127.0,20.3
28,12,35,37.0,108.0,60.0,1002.0,27.2,127.0,20.3
29,12,35,37.0,101.0,60.0,1002.0,27.3,127.0,20.3
0,13,35,39.0,103.0,56.0,1001.0,27.8,234.0,9.8
1,13,35,38.0,95.0,49.0,1000.7,29.6,216.0,9.3
2,13,35,38.0,93.0,49.0,1000.7,29.6,216.0,9.3
3,13,35,38.0,96.0,49.0,1000.7,29.6,216.0,9.3
4,13,35,38.0,86.0,49.0,1000.7,29.6,216.0,9.3
5,13,35,37.0,98.0,49.0,1000.4,30.3,180.0,8.6
6,13,35,37.0,101.0,49.0,1000.4,30.3,180.0,8.6
7,13,35,37.0,84.0,49.0,1000.4,30.4,180.0,8.6
8,13,35,37.0,90.0,49.0,1000.4,30.3,180.0,8.6
9,13,35,32.0,96.0,53.0,1000.4,29.8,165.0,8.6
10,13,35,32.0,86.0,53.0,1000.4,29.9,165.0,8.6
11,13,35,32.0,84.0,53.0,1000.4,29.9,165.0,8.6
12,13,35,32.0,74.0,53.0,1000.4,30.0,165.0,8.6
13,13,35,29.0,64.0,52.0,1000.3,30.5,158.0,9.7
14,13,35,29.0,75.0,52.0,1000.3,30.5,158.0,9.7
15,13,35,29.0,84.0,52.0,1000.3,30.4,158.0,9.7
16,13,35,29.0,71.0,52.0,1000.3,30.5,158.0,9.7
17,13,35,26.0,77.0,52.0,1000.6,30.5,135.0,12.7
18,13,35,26.0,77.0,52.0,1000.6,30.5,135.0,12.7
19,13,35,26.0,77.0,52.0,1000.6,30.5,135.0,12.7
20,13,35,26.0,125.0,51.0,1000.6,30.1,135.0,12.7
21,13,35,41.0,113.0,56.0,1001.2,28.8,127.0,15.7
22,13,35,41.0,112.0,56.0,1001.2,28.8,127.0,15.7
23,13,35,41.0,106.0,56.0,1001.2,28.8,127.0,15.7
24,13,35,41.0,106.0,56.0,1001.2,28.8,127.0,15.7
25,13,35,48.0,100.0,62.0,1001.7,27.8,125.0,17.1
26,13,35,48.0,99.0,62.0,1001.7,27.8,125.0,17.1
27,13,35,48.0,104.0,62.0,1001.7,27.7,125.0,17.1
28,13,35,48.0,104.0,62.0,1001.7,27.7,125.0,17.1
29,13,35,40.0,106.0,62.0,1001.9,27.5,117.0,19.3
0,14,35,39.0,96.0,56.0,1001.0,27.9,234.0,9.8
1,14,35,38.0,94.0,49.0,1000.7,29.6,216.0,9.3
2,14,35,38.0,96.0,49.0,1000.7,29.6,216.0,9.3
3,14,35,38.0,109.0,49.0,1000.7,29.5,216.0,9.3
4,14,35,38.0,95.0,49.0,1000.7,29.6,216.0,9.3
5,14,35,37.0,96.0,49.0,1000.4,30.3,180.0,8.6
6,14,35,37.0,91.0,49.0,1000.4,30.3,180.0,8.6
7,14,35,37.0,93.0,49.0,1000.4,30.3,180.0,8.6
8,14,35,37.0,94.0,49.0,1000.4,30.3,180.0,8.6
9,14,35,32.0,100.0,53.0,1000.4,29.8,165.0,8.6
10,14,35,32.0,83.0,53.0,1000.4,29.9,165.0,8.6
11,14,35,32.0,81.0,53.0,1000.4,29.9,165.0,8.6
12,14,35,32.0,79.0,53.0,1000.4,29.9,165.0,8.6
13,14,35,29.0,84.0,52.0,1000.3,30.4,158.0,9.7
14,14,35,29.0,79.0,52.0,1000.3,30.4,158.0,9.7
15,14,35,29.0,141.0,52.0,1000.3,30.0,158.0,9.7
16,14,35,29.0,148.0,52.0,1000.3,30.0,158.0,9.7
17,14,35,26.0,74.0,52.0,1000.6,30.5,135.0,12.7
18,14,35,26.0,74.0,52.0,1000.6,30.5,135.0,12.7
19,14,35,26.0,76.0,52.0,1000.6,30.5,135.0,12.7
20,14,35,26.0,83.0,52.0,1000.6,30.4,135.0,12.7
21,14,35,41.0,91.0,56.0,1001.2,28.9,127.0,15.7
22,14,35,41.0,75.0,56.0,1001.2,29.0,127.0,15.7
23,14,35,41.0,96.0,56.0,1001.2,28.9,127.0,15.7
24,14,35,41.0,109.0,56.0,1001.2,28.8,127.0,15.7
25,14,35,48.0,113.0,62.0,1001.7,27.7,125.0,17.1
26,14,35,48.0,106.0,62.0,1001.7,27.7,125.0,17.1
27,14,35,48.0,101.0,62.0,1001.7,27.7,125.0,17.1
28,14,35,48.0,101.0,62.0,1001.7,27.7,125.0,17.1
29,14,35,40.0,100.0,62.0,1001.9,27.5,117.0,19.3
0,15,35,39.0,108.0,50.0,1000.7,29.1,232.0,10.0
1,15,35,39.0,109.0,50.0,1000.7,29.0,232.0,10.0
2,15,35,39.0,103.0,50.0,1000.7,29.1,232.0,10.0
3,15,35,40.0,106.0,49.0,1000.4,30.1,201.0,8.1
4,15,35,40.0,111.0,49.0,1000.4,30.0,201.0,8.1
5,15,35,40.0,97.0,49.0,1000.4,30.1,201.0,8.1
6,15,35,40.0,93.0,49.0,1000.4,30.1,201.0,8.1
7,15,35,38.0,89.0,50.0,1000.3,30.1,172.0,7.6
8,15,35,38.0,86.0,50.0,1000.3,30.1,172.0,7.6
9,15,35,38.0,81.0,50.0,1000.3,30.2,172.0,7.6
10,15,35,38.0,77.0,50.0,1000.3,30.2,172.0,7.6
11,15,35,33.0,94.0,51.0,1000.3,30.1,165.0,8.2
12,15,35,33.0,79.0,51.0,1000.3,30.2,165.0,8.2
13,15,35,33.0,77.0,51.0,1000.3,30.2,165.0,8.2
14,15,35,33.0,82.0,51.0,1000.3,30.1,165.0,8.2
15,15,35,30.0,181.0,51.0,1000.4,30.1,142.0,10.5
16,15,35,30.0,115.0,51.0,1000.4,30.5,142.0,10.5
17,15,35,30.0,124.0,51.0,1000.4,30.5,142.0,10.5
18,15,35,30.0,71.0,51.0,1000.4,30.8,142.0,10.5
19,15,35,30.0,63.0,53.0,1000.8,30.1,122.0,14.4
20,15,35,30.0,88.0,53.0,1000.8,29.9,122.0,14.4
21,15,35,30.0,74.0,53.0,1000.8,30.0,122.0,14.4
22,15,35,30.0,75.0,53.0,1000.8,30.0,122.0,14.4
23,15,35,55.0,76.0,60.0,1001.3,28.5,120.0,15.3
24,15,35,55.0,111.0,60.0,1001.3,28.3,120.0,15.3
25,15,35,55.0,106.0,60.0,1001.3,28.3,120.0,15.3
26,15,35,55.0,99.0,60.0,1001.3,28.4,120.0,15.3
27,15,35,46.0,99.0,62.0,1001.7,28.1,118.0,16.3
28,15,35,46.0,94.0,62.0,1001.7,28.2,118.0,16.3
29,15,35,46.0,95.0,62.0,1001.7,28.2,118.0,16.3
0,16,35,37.0,102.0,54.0,1000.8,28.3,241.0,10.3
1,16,35,38.0,106.0,50.0,1000.5,29.6,223.0,9.4
2,16,35,38.0,102.0,50.0,1000.5,29.6,223.0,9.4
3,16,35,38.0,93.0,50.0,1000.5,29.6,223.0,9.4
4,16,35,38.0,84.0,50.0,1000.5,29.7,223.0,9.4
5,16,35,38.0,77.0,48.0,1000.3,30.4,191.0,7.7
6,16,35,38.0,78.0,48.0,1000.3,30.4,191.0,7.7
7,16,35,38.0,81.0,48.0,1000.3,30.4,191.0,7.7
8,16,35,38.0,72.0,48.0,1000.3,30.4,191.0,7.7
9,16,35,35.0,87.0,50.0,1000.3,30.2,172.0,8.0
10,16,35,35.0,79.0,50.0,1000.3,30.2,172.0,8.0
11,16,35,35.0,87.0,50.0,1000.3,30.2,172.0,8.0
12,16,35,35.0,80.0,50.0,1000.3,30.2,172.0,8.0
13,16,35,30.0,76.0,50.0,1000.3,30.6,156.0,8.7
14,16,35,30.0,198.0,50.0,1000.3,29.8,156.0,8.7
15,16,35,30.0,143.0,50.0,1000.3,30.2,156.0,8.7
16,16,35,30.0,124.0,50.0,1000.3,30.3,156.0,8.7
17,16,35,36.0,126.0,51.0,1000.5,30.3,129.0,13.0
18,16,35,36.0,69.0,51.0,1000.5,30.7,129.0,13.0
19,16,35,36.0,67.0,51.0,1000.5,30.7,129.0,13.0
20,16,35,36.0,63.0,51.0,1000.5,30.7,129.0,13.0
21,16,35,45.0,70.0,56.0,1001.0,29.2,122.0,16.2
22,16,35,45.0,85.0,56.0,1001.0,29.1,122.0,16.2
23,16,35,45.0,74.0,56.0,1001.0,29.2,122.0,16.2
24,16,35,45.0,75.0,56.0,1001.0,29.2,122.0,16.2
25,16,35,54.0,105.0,60.0,1001.5,28.4,126.0,15.5
26,16,35,54.0,97.0,60.0,1001.5,28.4,126.0,15.5
27,16,35,54.0,110.0,60.0,1001.5,28.3,126.0,15.5
28,16,35,54.0,94.0,60.0,1001.5,28.4,126.0,15.5
29,16,35,47.0,93.0,56.0,1001.6,29.0,119.0,17.7
0,17,35,37.0,68.0,54.0,1000.8,28.6,241.0,10.3
1,17,35,38.0,69.0,50.0,1000.5,29.8,223.0,9.4
2,17,35,38.0,64.0,50.0,1000.5,29.8,223.0,9.4
3,17,35,38.0,173.0,50.0,1000.5,29.1,223.0,9.4
4,17,35,38.0,145.0,50.0,1000.5,29.3,223.0,9.4
5,17,35,38.0,139.0,48.0,1000.3,30.0,191.0,7.7
6,17,35,38.0,195.0,48.0,1000.3,29.6,191.0,7.7
7,17,35,38.0,129.0,48.0,1000.3,30.1,191.0,7.7
8,17,35,38.0,189.0,48.0,1000.3,29.7,191.0,7.7
9,17,35,35.0,182.0,50.0,1000.3,29.6,172.0,8.0
10,17,35,35.0,85.0,50.0,1000.3,30.2,172.0,8.0
11,17,35,35.0,129.0,50.0,1000.3,29.9,172.0,8.0
12,17,35,35.0,135.0,50.0,1000.3,29.9,172.0,8.0
13,17,35,30.0,116.0,50.0,1000.3,30.3,156.0,8.7
14,17,35,30.0,86.0,50.0,1000.3,30.5,156.0,8.7
15,17,35,30.0,85.0,50.0,1000.3,30.5,156.0,8.7
16,17,35,30.0,140.0,50.0,1000.3,30.2,156.0,8.7
17,17,35,36.0,137.0,51.0,1000.5,30.2,129.0,13.0
18,17,35,36.0,117.0,51.0,1000.5,30.4,129.0,13.0
19,17,35,36.0,85.0,51.0,1000.5,30.6,129.0,13.0
20,17,35,36.0,72.0,51.0,1000.5,30.6,129.0,13.0
21,17,35,45.0,69.0,56.0,1001.0,29.2,122.0,16.2
22,17,35,45.0,66.0,56.0,1001.0,29.2,122.0,16.2
23,17,35,45.0,67.0,56.0,1001.0,29.2,122.0,16.2
24,17,35,45.0,73.0,56.0,1001.0,29.2,122.0,16.2
25,17,35,54.0,87.0,60.0,1001.5,28.5,126.0,15.5
26,17,35,54.0,101.0,60.0,1001.5,28.4,126.0,15.5
27,17,35,54.0,96.0,60.0,1001.5,28.4,126.0,15.5
28,17,35,54.0,101.0,60.0,1001.5,28.4,126.0,15.5
29,17,35,47.0,116.0,56.0,1001.6,28.8,119.0,17.7
0,18,35,31.0,90.0,51.0,1000.7,29.2,232.0,10.0
1,18,35,31.0,146.0,51.0,1000.7,28.9,232.0,10.0
2,18,35,31.0,116.0,51.0,1000.7,29.0,232.0,10.0
3,18,35,31.0,143.0,51.0,1000.7,28.9,232.0,10.0
4,18,35,32.0,149.0,48.0,1000.4,29.8,208.0,9.8
5,18,35,32.0,145.0,48.0,1000.4,29.8,208.0,9.8
6,18,35,32.0,98.0,48.0,1000.4,30.1,208.0,9.8
7,18,35,32.0,144.0,48.0,1000.4,29.8,208.0,9.8
8,18,35,36.0,163.0,48.0,1000.3,29.9,184.0,9.4
9,18,35,36.0,163.0,48.0,1000.3,29.9,184.0,9.4
10,18,35,36.0,134.0,48.0,1000.3,30.1,184.0,9.4
11,18,35,36.0,83.0,48.0,1000.3,30.4,184.0,9.4
12,18,35,36.0,82.0,50.0,1000.3,30.5,171.0,8.8
13,18,35,36.0,90.0,50.0,1000.3,30.5,171.0,8.8
14,18,35,36.0,101.0,49.0,1000.3,30.4,171.0,8.8
15,18,35,36.0,116.0,49.0,1000.3,30.3,171.0,8.8
16,18,35,41.0,83.0,50.0,1000.5,30.8,142.0,11.8
17,18,35,41.0,84.0,50.0,1000.5,30.8,142.0,11.8
18,18,35,41.0,78.0,50.0,1000.5,30.8,142.0,11.8
19,18,35,45.0,70.0,53.0,1001.0,29.6,131.0,17.6
20,18,35,45.0,115.0,53.0,1001.0,29.3,131.0,17.6
21,18,35,45.0,143.0,53.0,1001.0,29.1,131.0,17.6
22,18,35,45.0,169.0,53.0,1001.0,28.9,131.0,17.6
23,18,35,44.0,151.0,60.0,1001.5,27.7,136.0,18.1
24,18,35,44.0,63.0,61.0,1001.5,28.3,136.0,18.1
25,18,35,44.0,75.0,61.0,1001.5,28.2,136.0,18.1
26,18,35,44.0,76.0,61.0,1001.5,28.2,136.0,18.1
27,18,35,50.0,86.0,58.0,1001.6,28.8,138.0,17.1
28,18,35,50.0,81.0,58.0,1001.6,28.9,138.0,17.1
29,18,35,50.0,122.0,58.0,1001.6,28.6,138.0,17.1
0,19,35,41.0,105.0,52.0,1000.8,28.8,232.0,10.5
1,19,35,41.0,114.0,52.0,1000.8,28.8,232.0,10.5
2,19,35,46.0,103.0,50.0,1000.7,29.5,212.0,11.0
3,19,35,46.0,126.0,50.0,1000.7,29.4,212.0,11.0
4,19,35,46.0,138.0,50.0,1000.7,29.3,212.0,11.0
5,19,35,46.0,144.0,49.0,1000.7,29.2,212.0,11.0
6,19,35,47.0,137.0,48.0,1000.5,29.7,192.0,11.8
7,19,35,47.0,117.0,48.0,1000.5,29.8,192.0,11.8
8,19,35,47.0,91.0,48.0,1000.5,30.0,192.0,11.8
9,19,35,47.0,88.0,48.0,1000.5,30.0,192.0,11.8
10,19,35,45.0,85.0,48.0,1000.5,30.4,182.0,10.4
11,19,35,45.0,148.0,48.0,1000.5,30.0,182.0,10.4
12,19,35,45.0,88.0,48.0,1000.5,30.4,182.0,10.4
13,19,35,45.0,114.0,48.0,1000.5,30.3,182.0,10.4
14,19,35,40.0,108.0,49.0,1000.5,30.6,160.0,10.4
15,19,35,40.0,164.0,49.0,1000.5,30.2,160.0,10.4
16,19,35,40.0,152.0,49.0,1000.5,30.3,160.0,10.4
17,19,35,40.0,160.0,49.0,1000.5,30.2,160.0,10.4
18,19,35,53.0,135.0,52.0,1001.0,29.4,139.0,17.1
19,19,35,53.0,93.0,52.0,1001.0,29.6,139.0,17.1
20,19,35,53.0,73.0,52.0,1001.0,29.8,139.0,17.1
21,19,35,53.0,95.0,52.0,1001.0,29.6,139.0,17.1
22,19,35,70.0,70.0,61.0,1001.7,27.6,140.0,21.5
23,19,35,70.0,84.0,61.0,1001.7,27.5,140.0,21.5
24,19,35,70.0,64.0,61.0,1001.7,27.6,140.0,21.5
25,19,35,70.0,65.0,61.0,1001.7,27.6,140.0,21.5
26,19,35,62.0,63.0,61.0,1002.0,27.7,152.0,20.0
27,19,35,62.0,96.0,61.0,1002.0,27.4,152.0,20.0
28,19,35,62.0,99.0,61.0,1002.0,27.4,152.0,20.0
29,19,35,50.0,83.0,54.0,1001.7,29.1,147.0,20.1
0,20,35,41.0,108.0,52.0,1000.8,28.8,232.0,10.5
1,20,35,41.0,128.0,52.0,1000.8,28.7,232.0,10.5
2,20,35,46.0,134.0,50.0,1000.7,29.3,212.0,11.0
3,20,35,46.0,161.0,49.0,1000.7,29.1,212.0,11.0
4,20,35,46.0,179.0,49.0,1000.7,29.0,212.0,11.0
5,20,35,46.0,140.0,50.0,1000.7,29.3,212.0,11.0
6,20,35,47.0,156.0,48.0,1000.5,29.5,192.0,11.8
7,20,35,47.0,105.0,48.0,1000.5,29.9,192.0,11.8
8,20,35,47.0,88.0,48.0,1000.5,30.0,192.0,11.8
9,20,35,47.0,102.0,48.0,1000.5,29.9,192.0,11.8
10,20,35,45.0,173.0,48.0,1000.5,29.9,182.0,10.4
11,20,35,45.0,155.0,48.0,1000.5,30.0,182.0,10.4
